Iteration,Customer number at node,Moving from node,To node,Distance traveled,Arrival time,Ready time at node,Start service at node,End service at node,Due date at node,Difference between End service and Due Date,Vehicle capacity before departure,Vehicle capacity after departure,Total travel distance,Number of vehicles used,Penalty,Nodes visited
0,10.0,60,10,45.28,705.28,357.0,705.28,705.28,410.0,530.72,220.0,-20.0,1312.39,,29527.69,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0"
0,30.0,10,13,16.76,812.04,30.0,812.04,812.04,92.0,423.96,230.0,-30.0,1329.15,,72004.0,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0"
0,40.0,13,15,30.81,932.85,384.0,932.85,932.85,429.0,303.15,260.0,-60.0,1359.96,,50384.58,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0"
0,40.0,15,16,36.06,1058.9,475.0,1058.9,1058.9,528.0,177.1,300.0,-100.0,1396.01,,53090.13,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0"
0,20.0,16,17,40.31,1189.21,99.0,1189.21,1189.21,148.0,46.79,340.0,-140.0,1436.33,,104121.26,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0"
0,20.0,17,18,33.3,1312.51,179.0,1312.51,1312.51,254.0,-76.51,360.0,-160.0,1469.63,,105851.43,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0"
0,10.0,18,19,35.36,1437.87,278.0,1437.87,1437.87,345.0,-201.87,380.0,-180.0,1504.98,,109286.96,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0"
0,10.0,19,29,39.05,1566.92,358.0,1566.92,1566.92,405.0,-330.92,390.0,-190.0,1544.03,,116192.09,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,29,30,20.0,1676.92,449.0,1676.92,1676.92,504.0,-440.92,400.0,-200.0,1564.03,,117292.09,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,30,31,20.62,1787.54,200.0,1787.54,1787.54,237.0,-551.54,410.0,-210.0,1584.65,,155053.64,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,30.0,31,32,33.54,1911.08,31.0,1911.08,1911.08,100.0,-675.08,430.0,-230.0,1618.19,,181107.74,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,40.0,32,33,31.62,2032.7,87.0,2032.7,2032.7,158.0,-796.7,460.0,-260.0,1649.81,,187470.02,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,33,35,33.53,2156.23,283.0,2156.23,2156.23,344.0,-920.23,500.0,-300.0,1683.34,,181222.63,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,35,37,38.08,2284.31,383.0,2284.31,2284.31,434.0,-1048.31,510.0,-310.0,1721.42,,185030.52,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,30.0,37,38,39.29,2413.6,479.0,2413.6,2413.6,522.0,-1177.6,530.0,-330.0,1760.71,,189159.89,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,38,39,41.23,2544.83,567.0,2544.83,2544.83,624.0,-1308.83,560.0,-360.0,1801.94,,192083.0,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,39,53,40.31,2675.14,286.0,2675.14,2675.14,347.0,-1439.14,580.0,-380.0,1842.25,,232814.13,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,40.0,53,54,45.18,2810.32,186.0,2810.32,2810.32,257.0,-1574.32,600.0,-400.0,1887.43,,255331.87,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,54,55,40.05,2940.37,95.0,2940.37,2940.37,158.0,-1704.37,640.0,-440.0,1927.48,,278236.87,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,40.0,55,57,35.06,3065.43,35.0,3065.43,3065.43,87.0,-1829.43,650.0,-450.0,1962.54,,297842.58,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,30.0,57,70,35.0,3190.43,387.0,3190.43,3190.43,456.0,-1954.43,690.0,-490.0,1997.54,,273442.58,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,70,71,58.52,3338.95,293.0,3338.95,3338.95,360.0,-2102.95,720.0,-520.0,2056.06,,297894.93,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,71,72,57.01,3485.96,450.0,3485.96,3485.96,505.0,-2249.96,740.0,-540.0,2113.07,,298095.8,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,72,73,23.85,3599.81,478.0,3599.81,3599.81,551.0,-2363.81,750.0,-550.0,2136.92,,304881.18,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,73,76,55.71,3745.53,203.0,3745.53,3745.53,260.0,-2509.53,760.0,-560.0,2192.64,,348552.53,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,76,77,52.2,3887.73,574.0,3887.73,3887.73,643.0,-2651.73,770.0,-570.0,2244.84,,324472.68,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,77,78,52.0,4029.73,109.0,4029.73,4029.73,170.0,-2793.73,780.0,-580.0,2296.84,,385972.68,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,78,79,50.29,4170.02,668.0,4170.02,4170.02,731.0,-2934.02,800.0,-600.0,2347.13,,343901.6,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,30.0,79,81,51.08,4311.09,47.0,4311.09,4311.09,124.0,-3075.09,810.0,-610.0,2398.21,,418709.44,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,81,82,47.43,4448.53,369.0,4448.53,4448.53,420.0,-3212.53,840.0,-640.0,2445.64,,402852.85,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,82,83,35.36,4573.88,265.0,4573.88,4573.88,338.0,-3337.88,860.0,-660.0,2481.0,,423588.39,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,83,84,32.39,4696.27,458.0,4696.27,4696.27,523.0,-3460.27,870.0,-670.0,2513.38,,417327.22,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,30.0,84,85,31.05,4817.32,555.0,4817.32,4817.32,612.0,-3581.32,890.0,-690.0,2544.43,,420532.05,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,85,86,29.73,4937.05,173.0,4937.05,4937.05,238.0,-3701.05,920.0,-720.0,2574.17,,469905.26,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,86,87,26.48,5053.53,85.0,5053.53,5053.53,144.0,-3817.53,930.0,-730.0,2600.64,,490952.9,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,30.0,87,88,25.5,5169.02,645.0,5169.02,5169.02,708.0,-3933.02,950.0,-750.0,2626.14,,446102.41,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,88,90,26.93,5285.95,20.0,5285.95,5285.95,84.0,-4049.95,980.0,-780.0,2653.06,,520195.0,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,20.0,90,92,20.62,5396.57,368.0,5396.57,5396.57,441.0,-4160.57,990.0,-790.0,2673.68,,495556.55,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,40.0,92,93,44.2,5530.77,475.0,5530.77,5530.77,518.0,-4294.77,1010.0,-810.0,2717.88,,501276.96,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,10.0,93,94,43.01,5663.78,285.0,5663.78,5663.78,336.0,-4427.78,1050.0,-850.0,2760.89,,532778.12,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
0,30.0,94,95,40.61,5794.39,196.0,5794.39,5794.39,239.0,-4558.39,1060.0,-860.0,2801.5,,555538.91,"0, 0, 63, 1, 47, 0, 65, 2, 75, 0, 20, 22, 21, 49, 0, 9, 6, 4, 50, 52, 0, 59, 34, 69, 0, 23, 66, 0, 45, 48, 51, 91, 0, 67, 74, 64, 68, 0, 5, 3, 7, 8, 11, 12, 89, 0, 62, 61, 26, 80, 0, 24, 25, 27, 28, 36, 99, 0, 41, 40, 44, 46, 14, 100, 0, 43, 42, 56, 58, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
